target_id	d_fpssm0	d_fpssm1	d_fpssm2	d_fpssm3	d_fpssm4	d_fpssm5	d_fpssm6	d_fpssm7	d_fpssm8	d_fpssm9	d_fpssm10	d_fpssm11	d_fpssm12	d_fpssm13	d_fpssm14	d_fpssm15	d_fpssm16	d_fpssm17	d_fpssm18	d_fpssm19
Q8NER1	4.3390948377e-05	0.000169495892098	0.000272549394493	0.000246786018894	0.0004637407607790001	0.000131528812268	0.000229158446116	2.71193427356e-05	0.0005695061974480001	0.00031594034287000004	0.00034441565274199987	0.000180343629192	0.0006020494087309999	0.000417637878128	0.000109833338079	1.49156385046e-05	0.0	0.000900362178822	0.00033763581705799995	0.000107121403806
O60674	0.0	0.000458055228373	0.000174873301473	0.000337336239615	0.000478363095641	0.000305746223865	0.000458055228373	0.000191796524196	0.000550568845926	0.00035087481779300003	0.0004422602204980001	0.000322669446588	0.000469337376855	0.00035425946233800013	0.000403900915659	0.00024595083691	9.36418324014e-05	0.0004095419899	0.0004467730798909999	0.000260617629937
P17948	0.0	0.000262240054546	0.000472906231698	0.000374129144486	0.000365387809334	0.000183568038182	0.0003889894142430001	0.000141609629455	0.000537592111819	0.000326051801152	0.000220281645819	0.000235141915576	0.000307694997334	0.00025437285291	0.0005437110464249999	0.000465039030061	0.000376751545031	0.000390737681273	0.000430073689455	0.00034440860497
Q8VCT3	0.000505310588993	0.000431284196975	0.000724171226263	0.00105568072095	0.0	0.000553588670743	0.00088187962665	0.000276794335372	0.0006694560669459999	0.000865786932733	0.000801416157065	0.0006952043772130001	0.000640489217895	0.00107821049244	0.000798197618281	0.0005857740585770001	0.000827164467332	0.00102349533312	0.0011264885741900002	0.000717734148696
P11717	0.0	7.02695357622e-05	0.000307013586847	0.000246497551317	0.000306126905008	8.62298088691e-05	7.24862403604e-05	0.000189749913604	0.000203715152572	0.00012369211657799995	7.24862403604e-05	0.000100416718297	6.00726946106e-05	0.000193074970501	0.000190636595443	0.0002748713701740001	0.00020659686855	0.00012657383255600002	0.0002753147110940001	0.000107731843471
P27708	4.13276507814e-05	7.38427877931e-05	4.31509294923e-05	0.000130668307618	2.33987434571e-05	9.42027333987e-06	0.000139480821387	6.80690718752e-05	0.00012702175019600002	0.000192963663575	0.00010271136738299997	6.59419133791e-05	0.000129452788477	6.65496729494e-05	0.000136745903321	1.00280329102e-05	1.91444264649e-05	0.0	6.9588470801e-05	0.000137049783106
P0C869	0.0	0.000242731702581	0.0004571447065269999	0.000475349584221	0.000471304055844	0.00033375609104900004	0.000418712186952	0.000103160973597	0.000623011369958	0.00030341462822600004	0.000422757715328	0.000386347959941	0.000402530073447	0.0005906471429470001	0.000568396736877	0.000351960968742	0.000218458532323	0.000918334941431	0.0004895089335380001	0.000222504060699
P13807	0.0	0.000465286039469	0.000323192698074	0.000649171540097	0.000309261978329	0.000136521053497	0.0005683733655780001	2.50752955402e-05	0.000604593236914	0.00031483426622700003	0.0002563252433	0.000208960796168	0.000203388508271	0.000429066168133	0.000504292054753	0.000186671644577	5.57228789783e-05	0.0002563252433	0.000454141463673	0.00010308732611
P08575	0.0	0.00018008053995800002	0.000400572854631	0.000238925755771	0.000275083659463	0.000264448981907	0.000254523282854	0.000101383926039	0.000306987692133	0.00029706199308	0.000127616130679	0.00015030344280000002	0.000181498496966	0.000203476830582	0.000428931994782	0.000427514037774	0.0005898701151380001	0.000322585219216	0.00034385457432900004	0.000312659520163
Q64737	0.000327829845735	0.000222078282595	0.000170524395564	0.000403177834472	0.000219434493516	0.000129545664847	0.000454731721503	0.000436225197954	0.000290816798636	0.00060146201536	0.000347658263824	0.000345014474745	0.00024719427884000003	0.000269666486008	0.00029742627133200005	3.17254689421e-05	0.0	0.000153339766553	0.000179777657338	0.00051289508123
Q9HCR9	0.000117074779454	0.000341330695028	0.0005194162750430001	0.000530958858933	0.000616703767829	0.00046335229615	0.0005622887294909999	0.0	0.0007271827850610003	0.0004930332261519999	0.000481490642262	0.000403990436145	0.000652980460054	0.000489735345041	0.000275373072801	0.0004122351389230001	0.00020281968835	0.0004584054744830001	0.000290213537802	0.0003083518839150001
Q07001	0.0	0.000772722412838	0.0008359009748939999	0.000923378983894	0.00116637345334	0.000369351593558	0.000563747169114	0.00012149723472299998	0.00134618936073	0.0015697442726199998	0.00126843113051	0.000490848828281	0.00144338714851	0.00146768659545	0.00101085699289	0.000782442191616	0.00071926362956	0.00140936792279	0.00108861522312	0.00119067290028
Q9Y5Y6	0.0	0.000333216707486	0.000426517385582	0.000469835557555	0.000864697355925	0.0003215541227240001	0.000278235950751	0.000431515636194	0.000458172972793	0.000391529631296	0.000236583862315	0.000209926525716	0.00016827443728	0.000424851302044	0.000526482397827	0.000538144982589	0.000281568117825	0.000571466653338	0.000568134486263	0.00040819046667
Q9R1M7	0.0	0.00034728619844400004	0.000255718776347	0.000145167864302	0.00011725096732	0.00016973473364500005	0.000217751796452	9.60341256149e-05	0.0003696197160290001	0.00031936930146300003	0.00024901872107099994	0.00010273418089	0.000345052846686	0.00041763677883699987	0.000329419384377	0.000331652736135	9.93841532526e-05	0.000514787580331	0.00025013539695	0.000208818389418
Q15858	0.0	0.000162716859449	0.00017070127387200002	0.000120041540981	0.000236228537068	0.00011425972364	0.000129127253945	2.14753215516e-05	0.000196306464953	0.000291293464124	0.000212275293799	0.000125272709051	0.000321854498639	0.00038380254157699986	9.69142716177e-05	0.000110680503382	2.7807788163000007e-05	0.000343054495556	0.00018309088246	0.00015996361309600002
O14976	0.0	0.000134264232009	0.000200423418795	0.000211449949927	0.000155020055314	0.000290581526279	0.00014529076314	0.00010313049705	0.000392414784373	0.00011285978922499998	0.000111562550268	0.0001375073294	0.000169938303315	0.000169289683837	0.0005435431228169999	0.000354794854631	9.8590160702e-05	8.88608685274e-05	0.00013166975409500002	5.77271335689e-05
Q9P0X4	0.0	0.00017232167330700002	0.00010666369863299998	8.10351211585e-05	0.000213083315576	9.54359408824e-05	7.29804253807e-05	3.75885802964e-05	0.000209178008533	0.000214547805718	0.000171833509926	4.8572256357e-05	0.000265804960667	0.000303637622654	0.000209666171913	0.000180376369085	2.24555155018e-05	0.000322431912802	0.000131315949347	0.000114718394411
P01024	0.0	0.000118138096346	0.000230959978357	0.000207332359088	0.000243955168955	0.000235685502211	0.000226825144985	7.14735482895e-05	0.00033728426506900004	0.000250452764254	0.000164802644403	0.000184886120782	0.000251634145218	0.000282350050268	0.000254587597626	0.000230369287875	0.000212648573423	0.0003680001701190001	0.000341419098441	0.000309521812427
Q9UHI8	0.0	0.0004680671848419999	0.000281465790439	0.000304400040031	0.000792274076792	0.000281465790439	0.00026061647262900004	0.000310654835374	0.0008683740867999999	0.000144902758782	0.000123010975081	0.000158454815358	0.000207450712213	0.000198068519198	0.00042324115155	0.000293975381126	0.00016992194015399994	0.000644243920339	0.000373202788805	0.000186601394402
Q13822	0.0	0.000242888548192	0.000450194697604	0.0004687594274019999	0.0006342949347680001	0.00019028848043000005	0.00019028848043000005	0.000167082568183	0.000702365610695	0.00028156506860400004	0.000184100237164	0.000188741419614	0.000379029900044	0.0004703064882180001	0.000535283042512	0.00023515324410900004	0.000162441385733	0.000892654091125	0.0006342949347680001	0.000193382602063
Q8NFD2	0.000494458653026	0.00017050298380200002	0.0008581983518039997	0.00065548924884	0.000202709102965	0.000191342237378	0.000467935966657	0.000335322534811	0.000824097755044	0.000430046414701	0.000610021786492	0.000445202235484	9.09349246945e-05	0.0	0.00011177417827	2.27337311736e-05	2.8417163967e-05	0.00020649805816	0.000325850146822	0.000382684474756
O00750	0.0	0.000201880174096	0.00019357033642099995	0.000208234755847	0.000242451734508	0.000229742571005	0.00019845847623	1.0753907579e-05	0.000327994181158	0.000169618451359	0.00022778731508200006	0.000189171010594	0.0001813499869	0.000222410361292	0.000413047813828	0.000252716828106	8.8475330536e-05	0.000196503220307	0.000192103894479	0.000109983145694
O75762	0.000314769187353	0.000108541099087	0.0006024030999339999	0.00038622541091900013	0.00012753579142700002	0.000196278487516	0.000267734711082	0.00018271085013	0.0005237108030959999	0.0004278328322350001	0.0005716497885260001	0.000329241333898	0.000251453546219	0.000184519868448	4.07029121577e-05	0.0	7.41697510429e-05	0.000168238703585	0.000248740018741	0.00036542170026
Q9BYP7	6.023574276300001e-05	6.24024960998e-05	2.31842607038e-05	5.78523140926e-05	3.53180793898e-05	0.000307678973826	8.88368868088e-05	4.2685040735e-05	0.000146472525568	1.47339226902e-05	2.94678453805e-05	5.02686774138e-05	5.28687814179e-05	8.016987346160001e-06	0.000486869474779	0.000306812272491	0.000122421563529	1.36505460218e-05	0.0	3.87848847287e-05
Q9UKK3	0.0	7.87717338375e-05	6.84777004383e-05	0.00015754346767500002	4.9679900318e-05	0.000180816934491	0.00016246670103999998	1.56648334336e-05	0.000146354300937	8.32474005328e-05	0.00011636733407799997	0.00014680186760600002	6.84777004383e-05	0.000119052734095	0.000327171235427	0.000217069834723	2.8644266850000005e-05	7.65339004898e-05	5.46031336828e-05	6.62398670906e-05
P38398	5.0139421428e-05	0.000194713213276	0.000221167141146	0.000212554234397	0.000217475895396	0.000265154486325	0.000373123424492	3.66048536806e-05	0.000181178645528	6.0597951051000014e-05	6.98260654243e-05	0.00034236304324799995	7.44401226109e-05	2.39930973704e-05	0.000313448284878	0.000467250191099	0.00017348855021700002	4.21417223045e-05	0.0	8.27454255468e-05
P28776	0.00037102386095699987	0.00106360173474	0.0	0.000816252494105	0.000379268835645	0.0004782085319	0.000626618076283	0.000115429645631	0.00131919595007	0.000535923354715	0.000989396962551	0.0	0.0007008228484739999	0.000560658278779	0.00140989067164	0.000329798987517	0.000148409544383	0.00118727635506	0.000519433405339	0.000263839190014
Q12931	5.76198492865e-05	0.000488516113516	0.000393318101651	0.000578703703704	0.0005862193362189999	0.000433401475068	0.0007340267756930001	0.0	0.0008116883116880001	0.000418370210037	0.000355739939073	0.000616281866282	0.0007089746673080001	0.0004960317460319999	0.000375781625782	0.000237995029662	7.51563251563e-05	0.00109477713644	0.000633818342152	0.000207932499599
P24063	0.0	0.000130068966339	0.000372334827306	0.000254180575441	0.000453752042877	0.000290917611735	0.000203543038927	0.000192621217326	0.00046169518586	0.000279002897261	0.000207514610419	0.00010326085877299996	0.000291910504608	0.000366377470069	0.0002958820760990001	0.00031077546919200004	0.000168791788379	0.000608643331036	0.00035049118410400003	0.000279002897261
Q7Z2W7	0.0	0.00028356796557	0.000190395634026	0.000200117964274	0.000523385445023	0.000192826216588	0.000238197091079	2.8356796557e-05	0.000536348552021	0.000282757771383	0.00029896165513	0.000212270877084	0.000493408260092	0.000375930102927	0.000153126701408	0.000136922817661	6.56257291748e-05	0.00073484612792	0.00032488786912400003	0.000121529128101
Q15393	0.0	0.000213392174086	0.000267404301136	0.000382512112884	0.0006277802963759999	0.00016380727056400002	0.000255893519961	0.00018328705409000005	0.000641061966962	0.000481681919927	0.00035329243759400005	9.73989176324e-05	0.000418815345819	0.000411731788173	0.00025323718584400003	0.000315218315247	0.000192141501148	0.000575539058737	0.00034975065877099995	0.000347094324654
P14735	8.29647328773e-05	0.000258375882389	0.000337784983857	0.0003863786131140001	0.000225189989238	0.000423120137674	0.000465787714582	0.0	0.000599716497656	0.000359118772312	0.000421934927204	0.000342525825736	0.000426675769083	0.000528603869475	0.000395860296872	0.00024059772534400006	6.04457339534e-05	0.0007241635969719999	0.000538085553233	0.000174225939042
B5THE3	0.0	9.06196610444e-05	0.000197398772135	0.000221479521224	5.798390899e-05	7.54107668831e-05	0.000106779111091	0.00012769134056299998	0.000224014336918	0.00013688004745200002	9.41050326231e-05	4.94289060242e-05	0.000156208017115	0.000258551200742	0.00021514248199	0.000106145407167	0.000116918373865	0.000405253659006	0.000337130487242	0.000100125219895
Q86U86	6.85635374268e-06	0.00025328177355300003	0.00015325967189500002	0.000235535916807	0.000237552491438	0.00026376796163	0.000246425419811	0.0	0.000420254152934	0.000109298344957	8.34861896903e-05	0.0002980497303440001	0.000300872934826	0.00017826519731	0.000469861888837	0.000113331494217	5.32375702373e-05	0.00029119337660100003	0.000287966857193	8.38895046163e-05
Q8NB78	6.86161058691e-05	0.000396860720432	5.37801910866e-05	0.000341226039998	0.00031340869978	0.000105705892825	0.000359770933476	0.00016504955195500005	0.000480312741084	0.000146504658477	0.000133523233043	0.00013537772238999998	7.60340632603e-05	0.00028002789152	0.00039871520978	0.00012981425434700002	0.0	0.0006713251439080001	0.00029671829564999994	5.56346804344e-05
Q14191	0.0	0.000268693812205	0.000217613998948	0.000397442930554	0.00010985658467799997	0.000327470583625	0.000414236293817	2.30908744864e-05	0.00013784552344899998	0.000240704873434	0.00023790597955700005	0.000394644036677	0.00016653418569000005	0.000100060456108	0.00019732201833800006	0.00030927777342400003	5.59778775428e-05	1.53939163243e-05	7.41706877442e-05	0.000105658243862
Q99707	0.000311385327292	0.000286320254507	0.00013014557023	0.000418393907259	0.00025065072785099995	0.000177383592018	0.000477200424178	0.000222693531283	0.000260291140461	0.00039911308204	0.000266075388027	0.00026896751181	0.000407789453389	0.00018991612841	0.00028921237829000003	4.82020630483e-06	0.0	0.000294032584595	0.000257399016678	0.000224621613805
Q93009	0.0	0.000403307118371	0.0005777714336209999	0.000738641126904	0.0004667486875530001	0.0005154627496030001	0.000705787457149	0.000129148908692	0.0006797310983770001	0.000484874850176	0.000430496362306	0.000555113730342	0.0004950708166519999	0.000655940509934	0.000547183534194	0.000320606501401	0.000229975688284	0.0004769446540280001	0.000590233170424	0.000343264204681
Q9Z1T6	0.0	0.000183936235438	0.00017627222562799998	0.000237584304108	0.00015782183164200002	0.000161795762654	0.000193303358539	1.53280196199e-05	0.00030230260917000004	0.00012489497468000005	0.000115243999364	0.000156402570566	0.00016321502372999998	0.00016066035379299994	0.000247519131639	0.000376955741763	9.87805708836e-05	0.00015668642278100005	0.000113824738288	6.64214183527e-05
A0AVT1	3.94371100486e-05	0.00013463013430399995	0.000325016182814	0.000503163128206	0.000575237846571	0.00026246076687500003	0.0004066102036040001	5.03163128206e-05	0.000480044822315	0.000345414688012	0.00024886176341	0.000314136980042	0.000320936481775	0.000395731000832	0.00031685678073500005	8.15940207902e-05	0.0	0.000565718544145	0.000291018674152	0.000209424653361
Q9BXF3	4.2668927661e-05	8.00288182398e-05	2.5365399393e-05	4.08992486336e-05	3.26407465057e-05	0.000203119826147	8.59277483312e-05	9.57592984835e-05	0.00014609683526299998	9.83155015231e-07	2.04496243168e-05	6.25286589687e-05	6.11522419474e-05	1.65170042559e-05	0.0006390507599	0.000148849669306	3.99160936184e-05	3.421379453e-05	3.97194626153e-05	0.0
O95470	0.000553078663829	0.000578410511028	0.000118215286925	0.0007768433140810003	0.00035042388624300004	0.000143547134124	0.0005995203836930001	0.000312426115446	0.0009837200662010002	0.0007388455432839997	0.000781065288614	0.000185766879454	0.000958388219002	0.0006881818488869999	0.000641740129024	4.22197453305e-05	0.0	0.000924612422738	0.000607964332759	0.0005361907656969999
P02550	0.0	0.00014840162718	0.000458299142762	0.000493217172687	0.00182010230983	0.000484487665206	0.000410286851616	8.72950748119e-05	0.00158877036158	0.000349180299248	0.000187684410846	7.85655673307e-05	0.00123959006233	0.000619795031164	0.000183319657105	0.000231331948251	8.72950748119e-06	0.00185938509349	0.000938422054228	0.000139672119699
P09417	0.00338049493578	0.0011616372559300002	0.000378511015976	0.00118774146392	0.00026104207998299994	0.00010441683199299998	0.0008483867599460001	0.0017620340398900004	0.000509032055967	0.0012791061919200002	0.0008483867599460001	0.0	0.000965855695938	0.000522084159967	0.000639553095959	0.000717865719954	0.00093975148794	0.000548188367965	0.000130521039992	0.00206223243187
Q02734	0.0	0.000807486631016	0.000604278074866	0.000395721925134	0.0010748663101600002	0.000320855614973	0.000197860962567	0.00035294117647099993	0.00168983957219	0.000347593582888	0.0006844919786100001	0.000561497326203	0.00113368983957	0.00111764705882	0.0007058823529410001	0.000475935828877	0.000139037433155	0.0023422459893	0.00110695187166	0.00029946524064200004
O54735	0.000137359018843	0.00033869347111900003	0.0005230932498389999	0.00062281966078	0.000724427702115	0.000509921837073	0.000611529878409	0.0	0.000886247916094	0.000528738141024	0.000524974880234	0.000462881077196	0.0007771133531779999	0.0006171747695939999	0.000327403688748	0.000372562818231	0.000193807930696	0.000588950313668	0.00036127303586	0.000316113906378
Q8K4F2	0.0	0.000165987795234	0.000111901884428	0.00032451546484	0.000516613699775	0.000184638109306	0.000203288423377	3.91656595497e-05	0.0007590677827010001	0.000193963266341	0.000169717858049	0.000147337481163	0.0005240738254030001	0.0004401474120819999	0.0003972516897180001	1.11901884428e-05	9.88466645778e-05	0.00116750966086	0.00055204929651	0.000104441758799
P13721	0.0	0.00119431367547	0.0008812411586	0.000434822940099	0.00103197977783	0.0004927993321119999	0.00029567959926700004	0.0004580134969040001	0.0019943878852500003	0.0005391804457230001	0.000788478931379	0.00102038449943	0.00116532547946	0.00128127826349	0.0008290624057880001	0.0006841214257549999	0.00035365599127999995	0.00216251942209	0.00127548062429	0.000452215857703
P23739	0.0	8.60517898923e-05	0.000210449465105	0.000221923037091	7.03511124383e-05	7.367240959199999e-05	0.000115037655961	0.000118962825325	0.00021407269836400006	0.000133455758359	9.4807936934e-05	6.09910931868e-05	0.000156100966226	0.000251814711474	0.00022494239814	9.78272979829e-05	0.00012047250584899997	0.00040912342212	0.000333639395898	9.42040647242e-05
Q02759	0.0	0.000165746772082	0.000138122310068	0.00029281929734400005	0.00058932185629	0.000116022740457	0.00019152960329400006	4.051587762e-05	0.0008158424448019999	0.000219154065308	0.00018047981848900004	0.000138122310068	0.0005543308710730001	0.000399633883797	0.000434624869014	3.8674246819e-05	0.000112339478855	0.0012173179594	0.0005193398858560001	8.65566476426e-05
P11348	0.0034049709819299998	0.00113039522477	0.000358417998098	0.00128203360858	0.000441129843812	0.00011028246095299997	0.0008133331495289999	0.00179208999049	0.000551412304766	0.00140610137715	0.0008546890723869999	0.0	0.00103389807144	0.000620338842861	0.0006754800733380001	0.000592768227623	0.000951186225721	0.000840903764768	0.00013785307619100002	0.0022332198343
Q13133	0.0	0.0008257493235880001	0.000345526312707	0.000427515607248	0.00159879124354	0.000972158778125	0.0005095049017890001	9.37020509036e-05	0.00137624887265	0.0004333719854290001	0.0007847546763180001	0.000421659229066	0.00161636037809	0.0006559143563250003	0.00111271185448	0.000995584290851	9.95584290851e-05	0.000866743970859	0.000415802850885	0.000105414807267
P08236	0.00014544452439599998	0.0005460548810669999	0.000609846339136	0.0008854254379919998	0.0	0.000199029349174	0.00060474302249	0.000497573372935	0.0006506728723	0.0005409515644219999	0.000354680506861	0.00028068241550200003	0.000369990456798	0.000727222621982	0.0005256416144850001	0.00016840944930099998	0.000267924123888	0.0011176263453599995	0.000987491770902	0.0005179866395169999
P15907	0.0	0.00101792175188	0.0007278404236239999	0.000485226949083	0.0008333245429900001	0.00046413012521	0.000321726564066	0.0004324848894	0.0017299395575999998	0.000374468623749	0.0006012594803849999	0.0008649697787999999	0.000917711838483	0.00108648642947	0.0008227761310529999	0.0005379690087660001	0.00030590394616100003	0.00213605341716	0.00117614793093	0.0004324848894
O75460	0.0	0.000425429039692	0.000431708435112	0.0006138109022859999	0.000131867303816	0.000362635085494	0.000444267225951	0.000216639141983	0.00065619682137	0.000489792842745	0.000514910424424	0.000453686319081	0.000387752667173	0.000502351633585	0.000731549566408	0.0005839837740419999	0.000263734607632	0.0004631054122109999	0.000459965714501	0.000315539619845
P37840	0.00364635364635	0.0011988011988	0.0013986013986	0.0023976023976	9.99000999001e-05	0.00374625374625	0.006393606393609999	0.0037962037962	0.00024975024975	0.0013986013986	0.000949050949051	0.0031968031968	0.0016983016983	0.000649350649351	0.00364635364635	0.00204795204795	0.0026973026973	0.0	0.00104895104895	0.00324675324675
P81908	0.0006464124111180001	0.0006464124111180001	0.000784366279345	0.00108392325035	0.0	0.000642470872026	0.00077648320116	0.0007410093493310003	0.000524224699261	0.000638529332934	0.000744950888423	0.000516341621076	0.000725243192962	0.00122187711858	0.00127311712678	0.0006621785674869999	0.0005124000819840001	0.000796190896621	0.00106421555489	0.000709477036593
O75164	0.0	0.000302337168222	0.00014607301386000002	0.000274028444605	0.000507292327204	0.000224205091041	0.000435954343691	2.71763746716e-05	0.000447277833137	4.30292598967e-05	3.17057704502e-05	0.000360086964399	0.000189102273757	0.000201558112148	0.000619394872724	0.000250249116768	4.5293957786000015e-05	0.000374807500679	0.00025817555938000003	9.17202645167e-05
P11344	0.00013497644661000002	0.000455545507309	0.000647886943728	0.0006343892990669999	0.000816607501991	0.000391431695169	0.000121478801949	0.000553403431101	0.0006445125325630001	0.000114729979619	0.000161971735932	0.0	0.000421801395656	0.0007288728116939999	0.0011101812733699998	0.000273327304385	0.000344189938856	0.00151173620203	0.000786237801504	0.000172094969428
P00915	0.000225377507325	0.000638569604087	0.00268574862895	0.00176545714071	0.0	0.00118323191346	0.00112688753662	0.00148373525655	0.00255427841635	0.00204717902487	0.0018030200586	0.000939072947187	0.000863947111412	0.00212230486064	0.00249793403952	0.00212230486064	0.00154007963339	0.00101419878296	0.00157764255127	0.00142739087972
Q92731	0.0	0.000582392596434	0.00030316326937700005	0.00027125134628400003	0.0011288842793900002	0.000837687981172	0.00030316326937700005	0.000127647692369	0.00144800351031	0.000259284375125	0.0005265467310219999	0.000203438509713	0.00107303841398	0.000482667836771	0.00139614663529	0.00120866408712	0.000187482548167	0.000678128365711	0.000462722884838	6.38238461845e-05
P08913	0.0004473304473299999	0.000952380952381	0.0007455507455510003	0.00016835016834999998	0.00198172198172	0.00025493025493	0.0	0.00022126022126	0.00124579124579	0.00145743145743	0.00114478114478	0.00040885040885	0.0013227513227500002	0.00136604136604	0.000620490620491	0.000952380952381	0.000630110630111	0.00197691197691	0.00102934102934	0.0010582010582
P14679	0.000130133421002	0.000503410865456	0.0007397057614860001	0.0006335442864580001	0.000767102271171	0.000345880934769	0.000133557984713	0.000578751267089	0.000691761869538	0.000181501876661	0.00023629489603	0.0	0.000400673954138	0.0007397057614860001	0.00108901125997	0.000308210733952	0.0004417687186650001	0.0015307799786300005	0.000794498780855	0.000208898386346
P00489	2.53527027983e-05	0.00034159431138700003	0.000294891964127	0.000398971480878	0.000322913372483	0.0002335117363	0.000317575961368	0.000102745163972	0.000623142747726	0.000240183500194	0.00015211621679	0.000145444452895	0.000464354767042	0.000294891964127	0.000308235491916	1.46778805674e-05	0.0	0.000936715650757	0.000524400642091	9.60734000777e-05
P00742	0.0	0.0004995122872159999	0.000519178125295	0.000416915767282	0.00149460369403	0.000452314275825	0.000401183096819	0.000527044460527	0.0005349107957580001	0.00025172272741599995	0.000184858877946	0.00011406186086	1.96658380794e-05	0.00026745539787900003	0.0007551681822469999	0.0005821088071490001	0.00033431924734900014	0.000648972656619	0.000409049432051	0.000342185582581
P16220	0.000588292969899	0.000900266514542	0.0013102888875	0.000828958275767	0.0007843906265319997	0.00254926953623	0.00129246182781	0.0006596012086749999	0.00123006711888	0.0006952553280619999	0.0006061200295930001	0.000980488283165	0.000962661223471	0.0	0.0027721077824	0.0023531718796	0.00148855948444	0.000338714134184	0.0004011088431130001	0.0008378718056139999
P59538	0.000193837648328	0.000766922869471	0.000952332793959	5.89940668824e-05	0.00234290722762	0.00048880798274	0.0	0.00016855447680700004	0.0014748516720599998	0.00230076860841	0.00198894282632	0.0007584951456310001	0.00208164778857	0.00278957659115	0.00049723570658	0.00120516450917	0.000564657497303	0.0029665587918000003	0.00128101402373	0.0011293149946099998
P04401	0.000283728188396	0.00305007802525	0.00148957298908	0.00148957298908	0.000212796141297	0.00383033054334	0.00375939849624	0.0021988934600700003	0.00184423322457	0.00489431124982	0.00517803943822	0.00319194211945	0.00361753440204	0.00120584480068	0.00063838842389	0.0007802525180880001	0.00340473826075	0.0	0.000496524329692	0.00319194211945
Q02127	0.0004163150492260001	0.000534458509142	7.87623066104e-05	0.000365682137834	0.000821378340366	0.0	0.000309423347398	0.0005513361462729999	0.00101828410689	0.000534458509142	0.000618846694796	0.000298171589311	0.00102390998594	0.0006244725738400001	0.000410689170183	0.000101265822785	0.0	0.00198593530239	0.000827004219409	0.000331926863572
O62664	1.43369175627e-05	0.0007921146953410001	0.0008637992831539999	0.0007849462365589999	0.000777777777778	0.000297491039427	0.000225806451613	0.000293906810036	0.000853046594982	0.000448028673835	0.000559139784946	0.0	0.0006989247311830001	0.0009354838709680002	0.00104301075269	0.000279569892473	0.000290322580645	0.00113261648746	0.000648745519713	0.00017562724014300005
P29274	0.000526917643893	0.00123881701383	0.00076234893159	8.40826027489e-05	0.0016199914796300005	0.000252247808247	0.0	0.000190587232898	0.00082961501379	0.00200116594542	0.00132289961658	0.000364357945245	0.00117715643849	0.00162559698648	0.000717504876791	0.00120518397273	0.000896881095989	0.000947330657638	0.0010930738357400002	0.00164801901388
O75908	0.0	0.000506658512163	0.000422715090029	0.000233842390229	0.0007165170674969999	0.00034476762662000003	0.000287806018743	8.69414014954e-05	0.000809454427716	0.0007315069643060001	0.000719515046858	0.000404727213858	0.00100132510688	0.00145401999053	0.000428711048753	0.00032078379172400005	0.00014390300937200002	0.0016338987522399998	0.00100132510688	0.000404727213858
P14410	0.0	8.63097925678e-05	0.000199956138653	0.000217463818996	5.46731070358e-05	7.09521782319e-05	0.000103817472911	0.00011548925980600003	0.00021807812357	0.000130846874142	9.21456860154e-05	5.28301933155e-05	0.00015910488452000002	0.000255243550263	0.000207634945821	9.73672748896e-05	0.000119482239533	0.000406976779901	0.000334795992523	9.73672748896e-05
Q64133	0.000749687285138	0.000849093333996	7.04126179411e-05	0.000828383740484	0.0	0.00035620500840800005	0.0007124100168160001	0.0008200999030790001	0.0008200999030790001	0.0005384494313150001	0.000658565073685	0.000107689886263	0.000397624195432	0.000670990829792	0.0006875585046020001	0.000318927740086	0.000318927740086	0.00133783974088	0.0005881524557439999	0.00066684891109
P02769	0.00042101409482	0.000546097992556	0.000469827323205	0.0008389773628650001	0.00125999145769	0.000845079016413	0.00138507535542	0.0	0.000997620355116	0.000439319055464	0.0007444017328699999	0.00119287326866	0.000546097992556	0.0008908414180239998	0.0008481298431880001	0.000491183110623	0.000411861614498	0.00011593141741399997	0.000625419488681	0.000396607480627
Q13547	0.0003812941572280001	0.0006728720421669997	0.000207468879668	0.00114388247168	0.000392508691264	0.00017943254457799998	0.00112145340361	0.000448581361444	0.00107659526747	0.000364472356174	0.000437366827408	0.000196254345632	0.000437366827408	0.000274756083885	0.0007962319165639997	0.000218683413704	0.0	0.000532690366715	0.000566333968824	0.00037568689021
P06746	0.00031058579932700004	0.0013544991804000002	0.00012941074972	0.000612544215339	0.00114744198085	0.000638426365283	0.00110430506427	0.000500388232249	0.00187214217928	0.0007678371150030001	0.0008541109481489999	0.000879993098093	0.000992149081184	0.0006988180484860001	0.00072470019843	0.0	3.45095332586e-05	0.0023725304115300005	0.00101803123113	0.00031921318264200004
P04278	0.0	0.00100360267627	0.00118373648996	0.00114942528736	0.000832046663236	0.0007805798593239999	0.000454623434551	0.00152684851604	0.00187853834277	0.00094355807171	0.00143249270887	0.000420312231944	0.000840624463887	0.00157831531995	0.00142391490822	0.00161262652256	0.0007205352547610001	0.0013638703036500002	0.000840624463887	0.00100360267627
P28329	8.38771080543e-05	0.000380014652817	9.5859552062e-05	0.000224242880716	0.000674440419865	0.000244784213301	0.00023793710244	0.000124959773224	0.0008148061925269999	4.7929776031e-05	0.00013865399494699998	0.000234513547009	0.000492991982033	0.00030469643334	0.000439926872856	0.000207125103563	8.04535526235e-05	0.0010219312960900002	0.000352626209371	0.0
